Comment,Cluster
yall kin called negro black keep calling askenaz jew esau,ethnicity
first book script tell askenaz grandson japheth making ancestor white peep isle gentile,ethnicity
id also like encourage people pick book wont bite promise order educate,not_cyberbullying
george floyd isolated incident need dismantle racism engrained system,ethnicity
summer 1967 race riot erupted across country used called negro community,ethnicity
fed convened commission kerner commission 68 said u white problem,ethnicity
nothing follow recommendation still,not_cyberbullying
racism wen u select white clothes wash colored one,ethnicity
wash together,ethnicity
actual fuck dumb nigger stroke keyboard come,ethnicity
fucking douche magnet cum dumpster stupid failure as wipe scum bag dick cunt fag bitch retard nigger shit hole dumb fuck,ethnicity
black death spread anything like past,ethnicity
know spread 2,not_cyberbullying
antibiotic treatment 3,other_cyberbullying
patient properly quarentined stop spread,not_cyberbullying
waiting office like dumb fucking nigger,ethnicity
shut fuck one asked opinion dumb nigger,ethnicity
love seeing racist hispanic call black ppl nigger,ethnicity
im waiting dayyyy ill educate fuck yo dumb as,other_cyberbullying
want shutdown worried hunger death eff say let confront wmc poverty among black people thing past vehemently refuse,ethnicity
learn anything pandemic,not_cyberbullying
good ur first one ure insane,not_cyberbullying
saw birth certificate white set race always thought way went military read loud full name race looked around like called negro,ethnicity
governor crossed white put negro top,ethnicity
put anything past clown,not_cyberbullying
u fucking droopy eyed cock sucker nigger loving cunt home dumb fuck,ethnicity
hm dont think know anything ive blm,not_cyberbullying
youre right maybe he supporting blm doesnt make racist misogynistic past,ethnicity
age 10 knew better call black people gorilla,ethnicity
dumb nigger love leave twitter account signed,ethnicity
lmfao white person done called obama magic negro,ethnicity
yeah dude rock n roll bro fuck yeah dude twitter tourney champ mutha fucker u dumb nigger watermelon bitch,ethnicity
nigga like bitch day fuck wit anybody get money bueno rite dumb as nigger,ethnicity
lol people looking aint got none shit supposed wearing,ethnicity
drink bleach bit fuck obama dumb as nigger,ethnicity
fuck red amp white dumb nigger name wayne positive trash soft as nigga pic,ethnicity
fuck stupid dumb nigger hope choke fat dick seattle hope migraine come back fuck u loser,ethnicity
im convinced ppl think unless someone called black person nigger theyre racist,ethnicity
dog firehoses colored sign mean racism must dead,ethnicity
hello twitter,not_cyberbullying
friend marisol proud beautiful smart black woman work today disgusting racist manager samiae moufid decided okay call nigger say wasnt going apologize,ethnicity
wow dumb fuck cant even tell much im laughing ba,other_cyberbullying
basically said nigger soooo,ethnicity
fuck oreo one dumb nigger cant hit shit,ethnicity
hahaha even worth tweet dumb fuck knw diff nigga amp nigger,ethnicity
yo really dont give fuck natalie shit fact said nigger asked dont get dumb,ethnicity
never ignorant getting goal accomplished,other_cyberbullying
dumb fucking money nigger anything attention holy fuck,ethnicity
fuck dumb bitch,other_cyberbullying
sit let thump make fool know hard laughing see dumb as protecting like look nigger behind closed door smh wake fuck,ethnicity
taking pic different colored american,ethnicity
first time u,not_cyberbullying
live love hate,not_cyberbullying
4 year ago probably wouldve snapped 4 dis,not_cyberbullying
lot dick sucking put lip better use shawty rt fuck obama dumb as nigger,ethnicity
reason race fail,ethnicity
much hate world,not_cyberbullying
help go back ur old old old old layout like first one sexy,not_cyberbullying
bitch fuck mad fat as bitch fuck yo daddy amp romney cracker rt fuck obama dumb as nigger,ethnicity
white ppl wan na say nigger tell u incident involved racism nigger part story,ethnicity
learn uneducated as wipe,other_cyberbullying
nigger amp illegals work anymore scum sell drug dumb fuck,ethnicity
know dont mean anything others seeing thing,not_cyberbullying
glad see invest 1 wealth black com,ethnicity
black people called colored negro 1970s nobody else called,ethnicity
foh white person definitely came term,ethnicity
apology let step back moment believe speaking past,other_cyberbullying
seeing chart used imply cop shoot black people racial category,ethnicity
statement true technically graph show,not_cyberbullying
whats 9x10,not_cyberbullying
yes nigger participating dumb as need beat yo master,ethnicity
bitch as called nigger,ethnicity
mean people among lgbt community,gender
racist homophobic cunt,gender
fuck uncle drew follow anyone retweets dumb ugly fucken nigger,ethnicity
fuck obama dumb as nigger sound uneducated even funny,ethnicity
half black stupid as,ethnicity
fkn joke nigger gotten away way much already,ethnicity
taken stand dumb fuck note late,other_cyberbullying
bitch big part fuckin problem,other_cyberbullying
fuck bitch gunna tell go hallway dumb as nigger started shit,ethnicity
lol rt yea fuck rt youre nigger fucking unfollow fucking dumb nigger,ethnicity
please take moment think abt u r saying,not_cyberbullying
dont go supported colored community u r defending trump w mess,ethnicity
people believe racism okay bc disgusting president say racist thing fact racist,ethnicity
going max macys shit say fuck bill like real dumb as nigger,ethnicity
oh god damn fuck dumb nigger as baboon fucking moon cricket dumb coon berry porch monkey good apple,ethnicity
dare allow clip black racist,ethnicity
network promote racist nigger u,ethnicity
past present black people,ethnicity
cant change anything legislatively power wont allow,religion
bitch mad lmao black power rt fuck obama dumb as nigger,ethnicity
sad part every dumb bitch tl would fuck dirty little nigger pussy locked nigga,ethnicity
fuck dumb nigger go copyright claim ksis video u dumb fuck,ethnicity
lolrt hehehe rt lol fuck dumb nigger,ethnicity
nigger disgusting word black people hand usually beaut,ethnicity
stop disrespecting race stereotyping,ethnicity
owning shop caters mostly black hair care anger calling blacky nigger,ethnicity
whewww chileeee thief obviously thief racial slur shop catering black people disgusting,ethnicity
everyone gon na pick bird first open card support massive amount green pack ur gon na see something come back green,not_cyberbullying
like discovery blue cantrip lead blue black one favs third would mood,not_cyberbullying
lot horny energy went first one also pumping ur bro part everyday workout routine gt c,other_cyberbullying
dumb fucking nigger as following fuck,ethnicity
look whose mad fuck obama dumb as nigger,ethnicity
never hear hispanic calling brown yet tell white black like problem,ethnicity
anymore amp wan na pick fight,not_cyberbullying
take called public figure publicize make celebrity give top head long coat make negro leader,ethnicity
guess becomes chair,not_cyberbullying
steven courier white man,ethnicity
little bit pissy huh,not_cyberbullying
never said anything close right,not_cyberbullying
much individual liberty equality cant make shit suit black community,ethnicity
u one first ppl put friend crush list see u tl lot u alr ur circle friend im scared id annoy u interaction never failed put smile face ok bye,other_cyberbullying
black guy racist got offended white guy called negro,ethnicity
youre really exposing,other_cyberbullying
fuck obama dumb as nigger think mad yal lol guess alright haha,ethnicity
never heard nigger runnin white slave sit fuck go pick cotton,ethnicity
fuck obama dumb as nigger bitch front right amp said fckn doubt would slap hoe,ethnicity
christ even following stream bullshit,not_cyberbullying
one discounting casual racism happened bringing 20 year old incident kind excuse,ethnicity
pick lane sweetheart way,not_cyberbullying
black person sell kiss racist white people especially defend racist white people black uncle tom malcolm x called house negro,ethnicity
trump invited house negro white house called black leader,ethnicity
feeling get prayer pray every time ride past police pulling black man hoping dont shoot kill lt lt anything else,other_cyberbullying
coon black person sell kiss racist white people especially defend racist white people black uncle tom malcolm x called house negro,ethnicity
said anything black b said throughout history people conquered country polite,ethnicity
change past move forward positive fashion,not_cyberbullying
gon na pick spur every team well,not_cyberbullying
eastern european club nation picked regular kind behavior,other_cyberbullying
ur dad first one show u shitty men rt agree,other_cyberbullying
fuck u bitch dumb as nigger president hoe,ethnicity
sucked black dick tho rt fuck obama dumb as nigger,ethnicity
naso rt racism wen u select ur wyte cloth wash b4 colored one,ethnicity
dumb american calling bomber sand nigger russia,ethnicity
get educated dumb fuck,other_cyberbullying
fuck earl sweatshirt going finish high school mean dumb nigger,ethnicity
fuck obama dumb as nigger thatz right fuck niggah,ethnicity
rt fuck obama dumb as nigger,ethnicity
please tell black life matter since anything,ethnicity
name innocent young kid murdered past month without googling,other_cyberbullying
son know fucked said found nigger fuck right dumb fuck,ethnicity
rt fuck obama dumb as nigger bitch fuck,ethnicity
people like reason country fucked,other_cyberbullying
dont fight woman,gender
troll like still live world live,other_cyberbullying
black woman call another african american nigger ashamed,ethnicity
fact youre disgusting,other_cyberbullying
aware african american decided would longer called n gger negro colored sambo etc choosing call african american afro american amp black american exercise political resistance amp self esteem,ethnicity
white history,ethnicity
fuck fucking game oh dumb as nigger fagot suck dick wannabe kid mexican head looking as get damm greencard,ethnicity
reason gotten vision yet cause dumb as jew as nigger self,ethnicity
riley cooper thing dumb,other_cyberbullying
got damn another ignorant bitch gt hating as fuckas,ethnicity
fuck obama dumb as niggerdumb motherfucker,ethnicity
trash as ugly dumb hood nigger even know da fuck,ethnicity
selfish fuck would next 3 round next game dumb nigger,ethnicity
act 29 22295 white specie nephilim colorless creature people devil called child devil god obvious reason since look like god whatsoever divine dark skinned golden negro color god see revelation 1 14 15 amp,ethnicity
dumb nigger aint free smh willie lynch genius simultaneously negatively cultivated black culture u stupid fuck buy,ethnicity
im saying stop tweeting u dumb nigger holy fuck lmfao,ethnicity
whoa rt rt wow x x rt one give fuck bet award dumb nigger,other_cyberbullying
fuck obama dumb as nigger girl stfu wit cho mad as,ethnicity
trying make look bad cuz u dumb fuck,other_cyberbullying
nope wrong one boo joke u,gender
think nfl give fuck bout peckerwood calling cat nigger dumb shit,ethnicity
slow one clearly didnt read tweeted tf said werent disturbing,not_cyberbullying
weve said ignorant shit age,other_cyberbullying
youre defending white man saying nigger adult amp youre black woman,ethnicity
like there article saying called moor back black negro feature back powdered face white one would know internet tbh hard believe whats false true,ethnicity
dear black people happened way current era history change anything past,ethnicity
long black people keep bringing slave past go forward amp make today better,not_cyberbullying
racist today world,ethnicity
hair texture nigger hair,ethnicity
cant fix future cant agree happened past effect today,not_cyberbullying
people refuse change anything help black people either theyre actually racist bad people think black people fault,ethnicity
fuck obama dumb as nigger oi know bitch as,ethnicity
im bigamist could tell last facebook update dumb nigger bitch facebook,ethnicity
rt wish dumb nigger stop using fuck,ethnicity
2 2 also feminism past got ta wuth anything,gender
support corrupt greek governent greek gave u democracy,religion
democrat fought keep slavery fought first black politician instated amp made kkk republican abolished slavery,ethnicity
96000 youre literally talented,not_cyberbullying
love groupchats one first hamilton moot made ur amazing love u much lt 3,not_cyberbullying
nigger black person around since fucking old time sound dumb fuck,ethnicity
kind name cause mad way foh next time see slapping fuck outta dumb nigger,ethnicity
robin cross fired outright dumb as,other_cyberbullying
would call attorney girlfriend nigger whilst taped,ethnicity
shade argument dead girl even entertain dumb fuck beyond,ethnicity
dumb nigger always asking favour come start telling lie fuck say force,ethnicity
white hispanic called negro using terry crew gif,ethnicity
imagine black woman getting pregnant white man let call nigger fucking smh disgusting,ethnicity
know people befriend bad as people mean example huge shane fan true color came black as unsubscribed immediately even know past anything,ethnicity
notice something,not_cyberbullying
still nigger world matter shade dumb fuck current mindset ya remain nigger,ethnicity
first time everything dumb dick,other_cyberbullying
go fuck ree,other_cyberbullying
racism wen u select ur white cloth wash b4 colored one stop racism today nd wash dem 2gether,ethnicity
suck dumb african nigger read,ethnicity
fuck think,not_cyberbullying
killing cop minneapolis beyond disgusting,gender
example two completely different type people,gender
black protester using right protest,ethnicity
happy happy birthdaaay rlly wanted greet exactly 12am anyw hope u enjoy ur day today bby love youu much ure one first friend made im thankful youuu hope ure always h py mwa,not_cyberbullying
disgusting people call black people nigger cotton picker,ethnicity
think ancestor wanted pick cotton,ethnicity
think wanted get whipped raped,gender
think wanted hung,not_cyberbullying
think disgusting,not_cyberbullying
rt fuck obama dumb as nigger fuck ole ugly hoe,ethnicity
stop trying see online facebook,not_cyberbullying
black people rooting oj meanwhile oj never gave fuck black people letting murderer go free dumb black nigger,ethnicity
fuck obama dumb as niggerthis bitch mad,ethnicity
fuckin dumb black as nigger baby bitch,ethnicity
bitch fuck want dumb nigger say somn,ethnicity
hate white ppl say diffrent black nigger dumbshit white nothing diffrent fuck dumb as ppl,ethnicity
hope black american realized played liberal left extreme socialist marxist agenda,ethnicity
people careful wish pelosi schumer biden team havent done anything past future,gender
tge fuck hot beach u black people fucking dumb need white freaky friend,ethnicity
fuck obama dumb as nigger aye bitch u usin tha n word lil loosly though u need chill,ethnicity
white dumb fuck today want act psychotic angry world state anyone incl white nigger lover,ethnicity
lmao rt cry rt rt fuck u hatin budden u dumb nigger,other_cyberbullying
black woman lose parent child everything im saying even never get grace black men get,ethnicity
youll never seen anything past angry cr zy,other_cyberbullying
hey disgusting arrested hate crime,ethnicity
attack black woman amp committed verbal amp physical assault kicked called niger,not_cyberbullying
austin river whatever fuck want,other_cyberbullying
aint even trying rob smfh seems want fuck n son fun dumb nigger,ethnicity
word racist disappear anyone decides charge someone racism incident brought forward,ethnicity
story time send voice note wan na hear ur voice ok send one return ok sent one wait bitch lem hear ok,gender
sending voice note first time hear voice said bitch voice deep wtf,gender
mitt romney hopefully bring back slave lol,ethnicity
bunch dumb as house nigger think free 6 19th nigger get permission massa vote,ethnicity
fuck obama dumb as nigger dumb ugly white bitch tho,ethnicity
dumb fuck think shit okay get mad somebody call nigger lmfao go fuckin figure,ethnicity
im racist hate nigger act dumb fuck there difference,ethnicity
cuz zimmerman racist fuck killed innocent kid cuz black,ethnicity
im fanboying red dumb fuck im using account troll nigger thinking im real,ethnicity
juss shut fuck amp fuck dumb ratchet as nigger,ethnicity
aint nobody trying hear dumb as european rapping,ethnicity
nigger rep yo set fuck cracker,ethnicity
nothing surprised,not_cyberbullying
racist colored ppl inside country u think better,ethnicity
oh dumb fuck think nigger navy shit funny,ethnicity
need yo as beat,not_cyberbullying
fuck boi rt hate worldstarhiphop hate dumb nigger,ethnicity
body blood tangible truth south past,ethnicity
black people come owned white people come,ethnicity
blackness put side anything,ethnicity
put squarely heart debate,other_cyberbullying
fr havent heard anyone said,not_cyberbullying
anything past pride month lot amplifying black lgbt voice specifically,not_cyberbullying
dumb ugly fuck name wayne ugly nigger phone mother fucking pussy complexion pic,ethnicity
lmfao shez dumb fuck lol never always nigger,ethnicity
put past lebron stan think could hang,not_cyberbullying
u know lebron stans think anything lol,other_cyberbullying
ughhhhhhhh fuck father giving money till next week,other_cyberbullying
lmao bakin balarabe racist black people like chicken,ethnicity
certain tacky as black people act fucking dumb mean call u nigger,ethnicity
called nigger every 2 3 week one game another past 20 fucking year playing video game fuck talking nigga dumb stupid,ethnicity
honestly one dumb nigger,ethnicity
trojan hopefully one day find nightstick located deep inside anus,not_cyberbullying
fuck nigger dumb as piece shit,ethnicity
translation find way good little nigger slave massa doesnt kill u,ethnicity
boy fuck dumb shaped head,other_cyberbullying
gt aint screamin fuck fuck,other_cyberbullying
lt thats dumb nigger shit,ethnicity
dumb fucking nigger spick whatever fuck mother fucker mom breathe,ethnicity
got ta get twitter cuz dumb shit,not_cyberbullying
show much u support solo project,not_cyberbullying
rt stupid bitch rt sodomize bitch rt fuck obama dumb as nigger,ethnicity
word thug replaced word nigger racially charged term used dehumanize black community america,ethnicity
go mall rich white ppl shop,ethnicity
makgowa said nigger islam threatening american freedom,religion
got goat herder living cave afghanistan want kill u unless join u war nigger joined 100 thousand,religion
dumb as bitch omg,other_cyberbullying
amount aggressive disrespectful disgusting nigga came contact tonight unreal,ethnicity
wish wouldnt cherry pick tweet like insinuate im rationalizing racism,ethnicity
context provided thought allen specific incident use word general even case unearthed tweet athlete,not_cyberbullying
fuck obama dumb as nigger people need find jesus,ethnicity
called nigger faggot dumb fuck dumb chimp horrid slur multiple time,ethnicity
lord know yo hoe asked u,not_cyberbullying
1 52 1 53 chill look fake fuck,other_cyberbullying
dumb as got paper hate,other_cyberbullying
quick play noble detastes racsim one employee called negro said major issue swept carpet,ethnicity
defend white man dismisses,ethnicity
many people one pay check away tossed got ta pay first,other_cyberbullying
ok guess using screenshots lol,not_cyberbullying
legit messaged school legit talking one u tried telling stupid legit incredibly strong point plus really telling ur part story first,other_cyberbullying
hoe think baby mother mean something nigger dumb hoe another word still going fuck,ethnicity
nimby centrist never set foot anything remotely resembling hood,ethnicity
funny thing black folk built whole gotdam cracker world,ethnicity
none would exist white folk hadnt dehumanized black folk,ethnicity
rip mention fuck obama dumb as nigger,ethnicity
fuck show someone whose never said nigger amp show someone ignorant dumb,ethnicity
trump father sued violating fair housing act,gender
kicking black people hotel back day anything like say,ethnicity
giving trump past fair share racism,ethnicity
trump history racism go beyond,ethnicity
ok since kkk used go around killing black folk dont know 40 50 year ago black people cuz make ok,ethnicity
segregating fix anything,not_cyberbullying
need unity,not_cyberbullying
angry past fix past learn,not_cyberbullying
first bitch fuck nigger decided call yall human dumb fuck say shit gon na fighting,ethnicity
take one ignorant nigger start dumb shit fuck everything,ethnicity
cancel ur subcription spotify first,not_cyberbullying
else create new one,not_cyberbullying
u one first actually active mutuals n like 200 follower n u dont even interact w smh anyways luv u hope ur well,not_cyberbullying
know think dumb nigger fuck thanks scumbag get life,ethnicity
ignorant nigger shit right,ethnicity
quite time mean know going,not_cyberbullying
bro nothing funny white addressing negro picture making fun kid skin color,ethnicity
also last question went straight police instead white supremacy,ethnicity
colored good cop,ethnicity
asked ending systemic racism police brutality,ethnicity
however agree prison reform,religion
nouson hacking shit,not_cyberbullying
one big dumb white bitch as nigger around mean hack shit bitch as nigger still dumb shit topaz mother fucker,ethnicity
fuck yo set fuck dumb nigger blonde hair covered as,ethnicity
ignorant mother fucker jus try call dumb nigger,ethnicity
famous gunna hire people burn fucking dumb jew kyke nigger body,ethnicity
really dumb ugly as bitch,other_cyberbullying
send money ticket fuck obama dumb as nigger,ethnicity
fucking disgusting want say forget million indian child woman million black people lillian called mexican amp still walk around head high want call somebody niger amp pride devil,ethnicity
fuckin fag,other_cyberbullying
guess want change nigger barrel,ethnicity
know dumb shit change name,other_cyberbullying
im still comfy one bump dumb,other_cyberbullying
tell fuck boy one,other_cyberbullying
first negro colored black african american,ethnicity
another fancy word say modern white society called u,ethnicity
whatever sand nigger rt fuck u hillbilly rt jet skiing dumb as,ethnicity
ah yes people nuance whatsoever clearly differing level racism,ethnicity
swear somebody screaming nigger dumb fuck chalk l,ethnicity
fuck dumb shit,other_cyberbullying
bring tape using word nigger thatll put rest,ethnicity
rest bullshit,other_cyberbullying
hate nigger yet yo whole family black including black as amp yo momma dumb fuck,ethnicity
put control like ur first page u want keep top n u use one control like normal,not_cyberbullying
got b idiot wen mf calling ppl nigger beating ppl black u dumb mf need know u tryna defend fuck n bitch fuck u u mf cant face fact u,ethnicity
bitch spelt lower cap,gender
fuck mythological sky god got better shit worry bout,other_cyberbullying
fuck dumb fuck,other_cyberbullying
fuck u french fry cock lol,other_cyberbullying
one le lonely nigger black stans unstan bc react everything justin disgusting,ethnicity
ya one dumb mother fuck,other_cyberbullying
went one restaurant roblox called tsunami witnessed african american female get called negro white woman dont racist toxic people,ethnicity
treat others wan na treated,other_cyberbullying
outlived really,not_cyberbullying
dont think anything worthwhile past black album even one stretch,ethnicity
dad 70 something year old promise called negro white man would go well,ethnicity
justify mess want know average black person would take called ease,ethnicity
guess gaining free military training,not_cyberbullying
dumb fuck dumb fucker completely dumb miserable sorry group wasting people time even give missing pr,other_cyberbullying
affording win poor nigger white,ethnicity
think hot rapper peice shit,ethnicity
call hoe dumb fuck,other_cyberbullying
would ask u family u past amp present enacted anti black police specifically targeted u,ethnicity
u called good moral white america,ethnicity
lol essay racism andclearly colored fairly easy lol,ethnicity
console gaming made people could play controller,other_cyberbullying
fuck stupid nigger community board,ethnicity
fucken dumb nigger bastard four eyed fat crusty virgin titty boy,ethnicity
record one world ignorantly call jesus christ called black negro man like people negro also,ethnicity
revelation 1 14 15 14 head hair white,religion
calling native amer pocahontas like calling black person nigger,ethnicity
yeah talk shit cause twitter,not_cyberbullying
first good afternoon sir ji sorry sir ji aaj evening online aa nahi paungi sir ji today pic l tell one thing u extra special u sweet ur smile beautiful keep fan happy,not_cyberbullying
ive seeing thing redtail refers back black fighter plane group wwii,ethnicity
however think best stay away anything race,ethnicity
crazy hw one person cn change ur life thing love,other_cyberbullying
first everything abt seems make sense,not_cyberbullying
love teach u love change u,not_cyberbullying
oops im sorry black life matter yall coon chip would get activate support,ethnicity
need treat judge incident example trump racism,ethnicity
let move want pick something list wrote know well,not_cyberbullying
really cba pay attention sudani twitter rn dumb yutes picking choosing get black know police system give fuck tribe come light skin arab descent,religion
case hear got nigger commit mark meadow propping lynn payton,ethnicity
say trump racist,ethnicity
nullifying trump racist,ethnicity
got nigger crap say as racist,ethnicity
dumb fuck meadow,other_cyberbullying
wat u mad dumb bitch u figure fuck wit amp lie ya trust nigger left da flame,ethnicity
brother watching degrassi,not_cyberbullying
first second one,not_cyberbullying
called communist racist liar cheat,ethnicity
white people cut speech cause think he good negro,ethnicity
please people hating u wouldve hated,other_cyberbullying
lmfao cat started beating shit nigga finally got pussy,ethnicity
like saying black man pick son school twitter hail nigger,ethnicity
racist hoe,ethnicity
imagine part 1 3 stop period nexplanon get baby get pregnant ur first period year fourty day fourty night literally fuck woman catch one 1 break,other_cyberbullying
dumb nigger rt drove fucking way mall amp realize wallet fuck,ethnicity
need 2 stay dumb non rapping as jail,other_cyberbullying
greatest privelege blackness call vile disgusting name w reprecussions black nationalist incest baby future school shooter cracker amp black kid nigger,ethnicity
yet want blame kid school chant,not_cyberbullying
telling white people ignoring people call nigger work beyond frustrating,ethnicity
especially play dumb,other_cyberbullying
fuck word inherent meaning argument,other_cyberbullying
smh really,not_cyberbullying
racism wen u select ur white clothes 2 wash first b4 black colored one,ethnicity
wash dem 2gether,ethnicity
racism wen u select ur white clothes wash first be4 black nd colored one dnt racist wash dem altogeda,ethnicity
nigger lipped lmao bitch white fuck stfu sounded hella dumb,ethnicity
love much everything u one first friend sw twit cherish u ur amazing,not_cyberbullying
fuck obama dumb as niggerohhhh shutup bitch,ethnicity
watching blackkklansman room full white ppl surreal,ethnicity
laugh wrong shit,other_cyberbullying
r disagreeing wit bcs uv neva exprncd racism 4rm coloured prsn u black,ethnicity
diffrnt thn white person denying h family amp friend r nt racist 2 colored ppl lived experience never exprienced racism white,ethnicity
consider sense habit behavior first beauty depends one individual mindset shaa u hve ur opinion anything regarding personal life,not_cyberbullying
code black inferior stop sugar coating racism,ethnicity
white man called nigga called negro called coon called shine called man name real name god watch,ethnicity
ive fought lotta facet undoubtedly reason ive never past 16 year learned grill anything life,not_cyberbullying
k history jus history modern time white people dont anything past black people except history point white people arent responsible black people well equal unless oppressed thought living,ethnicity
get fuck lizard squad trying play call duty dumb nigger go steal something shoot someone,ethnicity
crew caught nigger tryna jack car gave beating rosebank dumb fuck,ethnicity
clearly dont give 2 shit abt ur fav,other_cyberbullying
see mirror first talking abt others,not_cyberbullying
one among started fucking drama tell first okay,other_cyberbullying
could u send pair rose colored glass also ignore obvious overt racism rising country,ethnicity
like dumb nigger ape ready fuck white girl leave th,ethnicity
fuck dumb nigger obama name colton tho let mad first,ethnicity
mf black queen mami wifey baby princess,ethnicity
love heart anything,not_cyberbullying
get whoever hurt u past bc u deserve whole world much forever wan na make keep u happy,other_cyberbullying
u dumb ip start 82 nigger lol fuck tie u burning cross,ethnicity
stand nigger expect black ppl fail everything,ethnicity
bitch fuck ou think fat as,other_cyberbullying
romney would burger u big as fuck obama dumb as nigger,ethnicity
yes white people called black people 1944 name changed forget,ethnicity
honestly think saying negro racial know tell,ethnicity
governor coumo must reading tweet saying year black america agenda,ethnicity
white folkes got one u murder amp injustice,ethnicity
called negro caucus absolutely nothing u,ethnicity
needed white man ask u one,ethnicity
dont think black people feel guilty always feel guilty walking custom would crap got stopped even though im anything wrong,ethnicity
thing walk past pc train station especially sniffer dog,not_cyberbullying
mean record artificial culture prevented called negro qualified demand respect equality white people united state north america,ethnicity
dumb nigger gona learn fuck today,ethnicity
tired bitch as,gender
another white person trying tell black people offended dude said shit offense,ethnicity
im really trying argue negro really,ethnicity
couldnt called man,not_cyberbullying
chris could tweet,not_cyberbullying
mention like omg hate dumb nigger get back rihanna chrez flop bitch whore fuck,ethnicity
us yellow colored mulatto ethnic identifier u,ethnicity
category apparently imported posting brazil south africa designation norm,ethnicity
mad shit dickhead rt fuck obama dumb as nigger,ethnicity
nappy as shit look like chia pet grew head,not_cyberbullying
fuck managed smackdown refused watch hosted dumb nigger,ethnicity
need as beat,not_cyberbullying
voted walker still breathing,not_cyberbullying
need switch organization based github want pay 25 month cheap,not_cyberbullying
getting refund picking another asus vg278he,not_cyberbullying
cheaper anyways,not_cyberbullying
call behavior people,gender
rt swear people fucking ignorant annoying,other_cyberbullying
mentally speaking,not_cyberbullying
heading 2017 another instant restaurant round,not_cyberbullying
transferred emojiautoblocker created private project time start importing code,not_cyberbullying
considering using built go software,not_cyberbullying
call datacenter kind way,gender
lol let get grand u fall plethora category 2 many 2 name lol petty stubborn bossy bully 2 name,other_cyberbullying
never track art much say,not_cyberbullying
confronting redneck bully still white facing right still safe unfairness breed,ethnicity
sorry going say gamergate isi shove donation as,other_cyberbullying
really hard talk abuse amp leave positive message,not_cyberbullying
call action important discourage woman industry,gender
full blown redis overkill,other_cyberbullying
reminder kind logic amp reasoning come expect gg,not_cyberbullying
bully pout,other_cyberbullying
taking life advice someone know diff wear ware,other_cyberbullying
leo freaking wind buried luggage could sleep,not_cyberbullying
rt account literally retweeting talking woman tech,other_cyberbullying
judge give critique first contestant know say copying judge,not_cyberbullying
brutal make pussy flow,gender
fucking excited excited,not_cyberbullying
remember scream,not_cyberbullying
dog staring know could make noise high pitched,not_cyberbullying
asshole someone mention react bullying,other_cyberbullying
seriousness dying hair since teen,not_cyberbullying
remember last time used single shade,ethnicity
bruhhh naco cheddar popcorn seasoning fucking goooood,not_cyberbullying
bully lol love,other_cyberbullying
oh yeah colin,not_cyberbullying
smash girl,not_cyberbullying
marching band outside apartment,not_cyberbullying
either got really lucky somehow found way around ashran queue timer,not_cyberbullying
await bloodbath official comment,ethnicity
always feel nasty eating ice cream ð¹ like damn indulgent btch,not_cyberbullying
sometimes hope ca break become island,not_cyberbullying
baph incredibly incompetent,other_cyberbullying
freebsd supportive usual,not_cyberbullying
think time sit group talk google hangout broadcasted,not_cyberbullying
mate even know even knew,not_cyberbullying
fucking horrific,not_cyberbullying
really enjoying one product image stick gum,not_cyberbullying
also cupcake flavored,not_cyberbullying
blackmail tape ceo,other_cyberbullying
know night happen,not_cyberbullying
anything help,not_cyberbullying
men get say whether pregnancy come term,gender
amount mean girl mentality coming gg supporter hilarious,other_cyberbullying
well behaved woman seldom make history,gender
laurel thatcher ulrich,gender
smh even gone reply madness acyber bullying,other_cyberbullying
heard shouting banging downstairs thought fucking robbed brother idiot friend,other_cyberbullying
everyone know live,not_cyberbullying
could see people drinking getting stupid idea confrontation,other_cyberbullying
happy birthday bully hoe fake as kind love sometimes,other_cyberbullying
rt hail fucking state,other_cyberbullying
still remembered much bullied,other_cyberbullying
try make back end day,not_cyberbullying
also omg hi,not_cyberbullying
loved around looking something w hand watching tv,not_cyberbullying
friend bully btw lolx get kick bullying smh,other_cyberbullying
hahahaha professional bully since kid everything make sense,other_cyberbullying
ignore tweet,not_cyberbullying
far block everyone mention follow already filtering option web,not_cyberbullying
want play might amp magic hero iv shit,not_cyberbullying
saw 3 people requested update amazon wish list,not_cyberbullying
usually use track thing plan buying eventually,not_cyberbullying
creating reporting system difficult human intervention level bias involved,other_cyberbullying
found box tiara day,not_cyberbullying
stuff wild,not_cyberbullying
judged much bully morning,other_cyberbullying
rt rehash right,other_cyberbullying
already privately working number tech company,not_cyberbullying
relationship built,not_cyberbullying
making huge amount progress,not_cyberbullying
grandma warrior hit 100,other_cyberbullying
given number conversation lately focused,not_cyberbullying
sorry need stick github,not_cyberbullying
bullying priscilla gt,other_cyberbullying
warning gt big as cyber bully follow,other_cyberbullying
want go flip bird,not_cyberbullying
neighborhood twitter bully lol,other_cyberbullying
one favorite thing,not_cyberbullying
helping anxiety,not_cyberbullying
ex coworker gave,gender
please nominate shorty award non human,not_cyberbullying
rt yes fucking hardy,other_cyberbullying
anut hospital might die cousin got cyberbulled cry eye,not_cyberbullying
came financial threat,not_cyberbullying
woman social medium,gender
woman social medium real,gender
rt oomf worst way as still care ðââï,other_cyberbullying
sound though think shld discus inequality want criticise amp change,not_cyberbullying
rt dangerous message imbedded one man rape assault harass one woman safe,gender
may setting point future,not_cyberbullying
really careful though,not_cyberbullying
