Comment,Cluster
treat others wan na treated,ethnicity
outlived really,ethnicity
dont think anything worthwhile past black album even one stretch,other_cyberbullying
rt puffyjacket65 really surprise 2 nigger raopers jail,other_cyberbullying
dad 70 something year old promise called negro white man would go well,other_cyberbullying
justify mess want know average black person would take called ease,other_cyberbullying
guess gaining free military training,ethnicity
dumb fuck dumb fucker completely dumb miserable sorry group wasting people time even give missing pr,other_cyberbullying
affording win poor nigger white,other_cyberbullying
think hot rapper peice shit,other_cyberbullying
call hoe dumb fuck,other_cyberbullying
would ask u family u past amp present enacted anti black police specifically targeted u,ethnicity
u called good moral white america,ethnicity
lol essay racism andclearly colored fairly easy lol,other_cyberbullying
console gaming made people could play controller,not_cyberbullying
fuck stupid nigger community board,other_cyberbullying
fucken dumb nigger bastard four eyed fat crusty virgin titty boy,other_cyberbullying
record one world ignorantly call jesus christ called black negro man like people negro also,other_cyberbullying
revelation 1 14 15 14 head hair white,ethnicity
calling native amer pocahontas like calling black person nigger,other_cyberbullying
yeah talk shit cause twitter,other_cyberbullying
first good afternoon sir ji sorry sir ji aaj evening online aa nahi paungi sir ji today pic l tell one thing u extra special u sweet ur smile beautiful keep fan happy,not_cyberbullying
think way past making amends,not_cyberbullying
ive seeing thing redtail refers back black fighter plane group wwii,ethnicity
however think best stay away anything race,not_cyberbullying
crazy hw one person cn change ur life thing love,other_cyberbullying
first everything abt seems make sense,not_cyberbullying
bt deeper u get u realize u dont know anything,not_cyberbullying
love teach u love change u,not_cyberbullying
fuck dumb shit,other_cyberbullying
fuck obama dumb as nigger seat,other_cyberbullying
oops im sorry black life matter yall coon chip would get activate support,other_cyberbullying
let move want pick something list wrote know well,not_cyberbullying
really cba pay attention sudani twitter rn dumb yutes picking choosing get black know police system give fuck tribe come light skin arab descent,ethnicity
case hear got nigger commit mark meadow propping lynn payton,other_cyberbullying
say trump racist,religion
nullifying trump racist,religion
dumb fuck meadow,other_cyberbullying
wat u mad dumb bitch u figure fuck wit amp lie ya trust nigger left da flame,other_cyberbullying
brother watching degrassi,not_cyberbullying
first second one,not_cyberbullying
called communist racist liar cheat,ethnicity
white people cut speech cause think he good negro,other_cyberbullying
please people hating u wouldve hated,other_cyberbullying
lmfao cat started beating shit nigga finally got pussy,other_cyberbullying
like saying black man pick son school twitter hail nigger,other_cyberbullying
racist hoe,other_cyberbullying
imagine part 1 3 stop period nexplanon get baby get pregnant ur first period year fourty day fourty night literally fuck woman catch one 1 break,other_cyberbullying
dumb nigger rt drove fucking way mall amp realize wallet fuck,other_cyberbullying
need 2 stay dumb non rapping as jail,other_cyberbullying
greatest privelege blackness call vile disgusting name w reprecussions black nationalist incest baby future school shooter cracker amp black kid nigger,other_cyberbullying
yet want blame kid school chant,other_cyberbullying
telling white people ignoring people call nigger work beyond frustrating,other_cyberbullying
especially play dumb,other_cyberbullying
fuck word inherent meaning argument,other_cyberbullying
smh really,other_cyberbullying
racism wen u select ur white clothes 2 wash first b4 black colored one,other_cyberbullying
wash dem 2gether,not_cyberbullying
racism wen u select ur white clothes wash first be4 black nd colored one dnt racist wash dem altogeda,other_cyberbullying
nigger lipped lmao bitch white fuck stfu sounded hella dumb,other_cyberbullying
love much everything u one first friend sw twit cherish u ur amazing,not_cyberbullying
fuck obama dumb as niggerohhhh shutup bitch,other_cyberbullying
watching blackkklansman room full white ppl surreal,ethnicity
laugh wrong shit,other_cyberbullying
r disagreeing wit bcs uv neva exprncd racism 4rm coloured prsn u black,other_cyberbullying
diffrnt thn white person denying h family amp friend r nt racist 2 colored ppl lived experience never exprienced racism white,religion
consider sense habit behavior first beauty depends one individual mindset shaa u hve ur opinion anything regarding personal life,not_cyberbullying
code black inferior stop sugar coating racism,other_cyberbullying
white man called nigga called negro called coon called shine called man name real name god watch,other_cyberbullying
always 1 dumb nigga got ta fuck 4 u hate men trending bbm status update,other_cyberbullying
ive fought lotta facet undoubtedly reason ive never past 16 year learned grill anything life,not_cyberbullying
k history jus history modern time white people dont anything past black people except history point white people arent responsible black people well equal unless oppressed thought living,ethnicity
get fuck lizard squad trying play call duty dumb nigger go steal something shoot someone,other_cyberbullying
crew caught nigger tryna jack car gave beating rosebank dumb fuck,other_cyberbullying
clearly dont give 2 shit abt ur fav,other_cyberbullying
see mirror first talking abt others,not_cyberbullying
one among started fucking drama tell first okay,other_cyberbullying
could u send pair rose colored glass also ignore obvious overt racism rising country,ethnicity
like dumb nigger ape ready fuck white girl leave th,other_cyberbullying
fuck dumb nigger obama name colton tho let mad first,other_cyberbullying
mf black queen mami wifey baby princess,not_cyberbullying
love heart anything,not_cyberbullying
get whoever hurt u past bc u deserve whole world much forever wan na make keep u happy,not_cyberbullying
u dumb ip start 82 nigger lol fuck tie u burning cross,other_cyberbullying
stand nigger expect black ppl fail everything,other_cyberbullying
bitch fuck ou think fat as,other_cyberbullying
romney would burger u big as fuck obama dumb as nigger,other_cyberbullying
yes white people called black people 1944 name changed forget,ethnicity
honestly think saying negro racial know tell,other_cyberbullying
fuck obama dumb as nigger lt lt shit,other_cyberbullying
governor coumo must reading tweet saying year black america agenda,other_cyberbullying
white folkes got one u murder amp injustice,religion
called negro caucus absolutely nothing u,other_cyberbullying
needed white man ask u one,other_cyberbullying
dont think black people feel guilty always feel guilty walking custom would crap got stopped even though im anything wrong,other_cyberbullying
thing walk past pc train station especially sniffer dog,other_cyberbullying
mean record artificial culture prevented called negro qualified demand respect equality white people united state north america,gender
dumb nigger gona learn fuck today,other_cyberbullying
tired bitch as,other_cyberbullying
another white person trying tell black people offended dude said shit offense,other_cyberbullying
im really trying argue negro really,other_cyberbullying
couldnt called man,other_cyberbullying
chris could tweet,other_cyberbullying
mention like omg hate dumb nigger get back rihanna chrez flop bitch whore fuck,other_cyberbullying
us yellow colored mulatto ethnic identifier u,ethnicity
category apparently imported posting brazil south africa designation norm,ethnicity
mad shit dickhead rt fuck obama dumb as nigger,other_cyberbullying
nappy as shit look like chia pet grew head,other_cyberbullying
fuck managed smackdown refused watch hosted dumb nigger,other_cyberbullying
need as beat,not_cyberbullying
voted walker still breathing,ethnicity
need switch organization based github want pay 25 month cheap,ethnicity
getting refund picking another asus vg278he,not_cyberbullying
cheaper anyways,not_cyberbullying
call behavior people,other_cyberbullying
rt swear people fucking ignorant annoying,other_cyberbullying
mentally speaking,other_cyberbullying
heading 2017 another instant restaurant round,not_cyberbullying
rt accidentally open front camera,not_cyberbullying
transferred emojiautoblocker created private project time start importing code,ethnicity
considering using built go software,ethnicity
call datacenter kind way,not_cyberbullying
lol let get grand u fall plethora category 2 many 2 name lol petty stubborn bossy bully 2 name,other_cyberbullying
never track art much say,other_cyberbullying
confronting redneck bully still white facing right still safe unfairness breed,other_cyberbullying
sorry going say gamergate isi shove donation as,not_cyberbullying
really hard talk abuse amp leave positive message,other_cyberbullying
call action important discourage woman industry,not_cyberbullying
full blown redis overkill,ethnicity
reminder kind logic amp reasoning come expect gg,not_cyberbullying
bully pout,other_cyberbullying
taking life advice someone know diff wear ware,other_cyberbullying
leo freaking wind buried luggage could sleep,not_cyberbullying
rt account literally retweeting talking woman tech,other_cyberbullying
judge give critique first contestant know say copying judge,other_cyberbullying
brutal make pussy flow,other_cyberbullying
fucking excited excited,other_cyberbullying
remember scream,other_cyberbullying
kern went full gater big surprise,other_cyberbullying
dog staring know could make noise high pitched,not_cyberbullying
asshole someone mention react bullying,other_cyberbullying
seriousness dying hair since teen,other_cyberbullying
remember last time used single shade,not_cyberbullying
bruhhh naco cheddar popcorn seasoning fucking goooood,other_cyberbullying
bully lol love,other_cyberbullying
oh yeah colin,other_cyberbullying
smash girl,other_cyberbullying
marching band outside apartment,ethnicity
either got really lucky somehow found way around ashran queue timer,not_cyberbullying
await bloodbath official comment,ethnicity
always feel nasty eating ice cream ð¹ like damn indulgent btch,other_cyberbullying
sometimes hope ca break become island,not_cyberbullying
baph incredibly incompetent,other_cyberbullying
freebsd supportive usual,ethnicity
think time sit group talk google hangout broadcasted,not_cyberbullying
fucking horrific,other_cyberbullying
really enjoying one product image stick gum,other_cyberbullying
blackmail tape ceo,other_cyberbullying
puppy almost got,other_cyberbullying
know night happen,other_cyberbullying
anything help,not_cyberbullying
men get say whether pregnancy come term,ethnicity
amount mean girl mentality coming gg supporter hilarious,other_cyberbullying
well behaved woman seldom make history,not_cyberbullying
laurel thatcher ulrich,not_cyberbullying
smh even gone reply madness acyber bullying,other_cyberbullying
heard shouting banging downstairs thought fucking robbed brother idiot friend,other_cyberbullying
everyone know live,not_cyberbullying
could see people drinking getting stupid idea confrontation,other_cyberbullying
happy birthday bully hoe fake as kind love sometimes,other_cyberbullying
rt hail fucking state,other_cyberbullying
still remembered much bullied,other_cyberbullying
try make back end day,not_cyberbullying
also omg hi,not_cyberbullying
loved around looking something w hand watching tv,not_cyberbullying
friend bully btw lolx get kick bullying smh,other_cyberbullying
hahahaha professional bully since kid everything make sense,other_cyberbullying
ignore tweet,not_cyberbullying
far block everyone mention follow already filtering option web,ethnicity
want play might amp magic hero iv shit,other_cyberbullying
saw 3 people requested update amazon wish list,not_cyberbullying
usually use track thing plan buying eventually,not_cyberbullying
creating reporting system difficult human intervention level bias involved,ethnicity
found box tiara day,not_cyberbullying
stuff wild,other_cyberbullying
judged much bully morning,other_cyberbullying
rt rehash right,ethnicity
already privately working number tech company,ethnicity
relationship built,ethnicity
making huge amount progress,ethnicity
grandma warrior hit 100,ethnicity
given number conversation lately focused,not_cyberbullying
sorry need stick github,ethnicity
must punish ah,ethnicity
bullying priscilla gt,other_cyberbullying
warning gt big as cyber bully follow,other_cyberbullying
neighborhood twitter bully lol,other_cyberbullying
one favorite thing,other_cyberbullying
helping anxiety,not_cyberbullying
ex coworker gave,other_cyberbullying
please nominate shorty award non human,not_cyberbullying
rt yes fucking hardy,other_cyberbullying
anut hospital might die cousin got cyberbulled cry eye,ethnicity
came financial threat,ethnicity
woman social medium,not_cyberbullying
woman social medium real,not_cyberbullying
rt oomf worst way as still care ðââï,other_cyberbullying
sound though think shld discus inequality want criticise amp change,ethnicity
rt dangerous message imbedded one man rape assault harass one woman safe,religion
may setting point future,ethnicity
really careful though,not_cyberbullying
rt bro 3 called bitch walked away yes fuckboy pain yes,other_cyberbullying
rt 63 woman know someone who harassed online,ethnicity
rt overwatch review blizzard announce game announce universe,ethnicity
good idea though,not_cyberbullying
giving loser team enough time cook everything well amp beat score record,not_cyberbullying
already know reach really extend beyond gamergate anymore,ethnicity
follower count matter,ethnicity
fast becoming like crap 80 movie neverending story,other_cyberbullying
expect thought could silently get away bullying innocent person without backlash,ethnicity
yes lot follower bot,other_cyberbullying
looking people help twitter,not_cyberbullying
log amp categorize mention support request abusive positive tweet,not_cyberbullying
gave 5 second glance see anything interesting,not_cyberbullying
anyone contact w tell abt,not_cyberbullying
rt idiot know definition treason,ethnicity
spoiler troll hiding bridge anymore,not_cyberbullying
time fight back,not_cyberbullying
ordered third,not_cyberbullying
could go either way,not_cyberbullying
bout cowboy,other_cyberbullying
sorry didnt know cyber bully,other_cyberbullying
yall still going trick treating year nah,other_cyberbullying
hell yeah ima da sweet tooth bandit steal bitch bag n shit,other_cyberbullying
violation twitter developer policy implemented older client,ethnicity
want small house yard 1400,not_cyberbullying
hurt first day two,not_cyberbullying
would put cash money understanding profile pic,not_cyberbullying
really confused time,not_cyberbullying
white feminist pretty privileged comparison,ethnicity
get along pretty confident girl wavelength,not_cyberbullying
fuggin shrek looking bishes try bully lol,other_cyberbullying
know go along whole bully thing going really,other_cyberbullying
yall check music ð let know fucking,other_cyberbullying
cobra like 400 month anytime seen anywhere,ethnicity
concerned prescription 100 month w insurance,ethnicity
kept sending weird threat way,ethnicity
like wicked witch west style,other_cyberbullying
think parse failure,ethnicity
stop oppressing people internet,other_cyberbullying
want classify influx notification dogpile,ethnicity
rt quote part 2 got freaky deaky see fucking frog,other_cyberbullying
pa done much push woman gaming,not_cyberbullying
attend pax anymore,not_cyberbullying
oh meant wu publicly,other_cyberbullying
tattoo shit forehead,other_cyberbullying
10 year ago obvious version shit wadhwa,ethnicity
rt lived long prospered leonard nimoy reported dead 83,not_cyberbullying
miss able asshole terrible,other_cyberbullying
still let everything moderation,ethnicity
excuse used racist pissed new spiderman,other_cyberbullying
regrouping discussing email response soon,ethnicity
watching claim never received financial compensation,ethnicity
allying hard enough cordial wrong people,ethnicity
rt could start ebooks account shit argue,not_cyberbullying
still think u amp enter cooking le bitching mmmm,other_cyberbullying
would anyone want hire rockstar anything,other_cyberbullying
done anything bad,other_cyberbullying
lmao char bully andre buying u water,other_cyberbullying
yeah anymore racist painting black male criminal color disgustingly racist,other_cyberbullying
sexist asswipe told bother project coz,other_cyberbullying
hell wrong people,other_cyberbullying
lived weird place though village middle nowhere 25 ppl population,ethnicity
198 pound solid,not_cyberbullying
near ramen,ethnicity
found amazon though bit expensive,not_cyberbullying
whole scare easily seriously hilarious thing seen day,other_cyberbullying
watching drillbit taylor p bad think bully hot xd,other_cyberbullying
many people understand,ethnicity
blame writing,ethnicity
fuck bullied load today yes atm 1 banged head bed,other_cyberbullying
hate watching interview amp hear like fucking million time,other_cyberbullying
perspective,ethnicity
sometime shelter waiting see puppy want,not_cyberbullying
death match street,ethnicity
p never bully one,other_cyberbullying
oktar find bimbo endlessly repeat stupidity,other_cyberbullying
230 nice sure great job protecting buttholes sometimes,not_cyberbullying
since ima bully make feel better,other_cyberbullying
everyday watch show leh,ethnicity
act like would expect,not_cyberbullying
showered hottest possible water exfoliated like crazy past 30 minute,not_cyberbullying
know really small number people vocally randi racist terf suffering abuse,other_cyberbullying
swap amp sale page facebook realllly good finding older piece normal price,not_cyberbullying
yes illegitimate cockwaffle,other_cyberbullying
stay school,ethnicity
move portland,not_cyberbullying
rt twitter switched mongodb could understand,not_cyberbullying
thanks fun stuff coming soon,not_cyberbullying
would choose go,ethnicity
bully stop always picking people nicole gosh,other_cyberbullying
accused racism,religion
rt inspired law amp order svu trailer,not_cyberbullying
get wear cute shirt call even,other_cyberbullying
type tweet get anytime mention,other_cyberbullying
really ethic journalism,ethnicity
driving back san francisco thursday afternoon,not_cyberbullying
text shown image satricial,ethnicity
thanks letting know,not_cyberbullying
people good intention still shitty thing,other_cyberbullying
applies joss whedon,not_cyberbullying
applies people threatening,ethnicity
also guy posted home address twitter,other_cyberbullying
better way make comic amp scare female customer,other_cyberbullying
short enough data tell,not_cyberbullying
came really really poorly,other_cyberbullying
going living single theme song stuck inside head rest today,not_cyberbullying
thanks twitter,not_cyberbullying
dare troll people go way try destroy life,other_cyberbullying
done shoe shopping year gift certificate return credit used,ethnicity
rt woman underrepresented minority fear people view hired something,other_cyberbullying
like waking every day trust fall complete stranger internet,not_cyberbullying
amazing scary terrible wonderful,other_cyberbullying
oh man idiot scratched shea sticker,other_cyberbullying
well given vivek got article pulled likely something support free speech,ethnicity
go prove really care online harassment happening one famous friend,other_cyberbullying
think first blog post,ethnicity
programmatically really hard,ethnicity
know im fucking must,other_cyberbullying
shit show comeback johnny farnham ok back,other_cyberbullying
mean spirited stuff like 2 act,other_cyberbullying
receiving end girl bullying drama tho,other_cyberbullying
say mocking people think feminism actual eradication men masculinity,other_cyberbullying
love phrase fuckboy pain,other_cyberbullying
thank adding vocabulary,not_cyberbullying
beer buying freaking idiot think trump leaked nail rice,other_cyberbullying
yo ugly as going start answer message,other_cyberbullying
harassment street fight,gender
son bitch took tic tacs,other_cyberbullying
poudriere pretty slick even idea pronounce,other_cyberbullying
could annoying,other_cyberbullying
swear god people snapchat dick pic getting posted site,other_cyberbullying
gather round kid,other_cyberbullying
story time brought good friend,not_cyberbullying
good option partial solution,ethnicity
need ability filter accts w phone number attached,ethnicity
never fear still 751 team left another instant restaurant round come,not_cyberbullying
stop trying cause shit,other_cyberbullying
sumitimes iam thankful hav little big sista havin fun n bully lol,other_cyberbullying
bad beat as 2007,other_cyberbullying
u heard reported europe decimated,ethnicity
loon need 2be tarred feathered,other_cyberbullying
hate people bully others fun,other_cyberbullying
grow fuck stop spending daddy money,other_cyberbullying
wv give bad vibe period think stay mugging nut as mf,other_cyberbullying
would rather deal mra wadhwa,ethnicity
rt everything wrong everything single screenshot,not_cyberbullying
rt look like retarded class field trip,not_cyberbullying
watching bsd devs tell roguestar wrong delicious,other_cyberbullying
egg thing unfortunately part likely open sourced,not_cyberbullying
glad could help sorry going,not_cyberbullying
sorrrrryyy offer p awh sure bullying someone,other_cyberbullying
wow four round instant restaurant,not_cyberbullying
know people tune second phase begin,not_cyberbullying
1st 100 video searched anita sarkeesian,ethnicity
enjoying tweeting everyone,other_cyberbullying
whisper hey guy,other_cyberbullying
free abuse harassment monetized,other_cyberbullying
hell yeah awesome post wadhwa,not_cyberbullying
usually mix brand depending fade,not_cyberbullying
sfx fantastic pink though,not_cyberbullying
fellow sockphiles,other_cyberbullying
rt dare feeling fantastic way dehumanize someone,other_cyberbullying
bloody splicer sealed johnny,other_cyberbullying
called stuck bitch fun,other_cyberbullying
gave second chance nothing,not_cyberbullying
thing scared,other_cyberbullying
fav part skimming gg tweet seeing many people insist unable develop view experience,not_cyberbullying
thanks xx believe main thing bullied past,other_cyberbullying
requirement house sound like cool idea,other_cyberbullying
email basically yes,not_cyberbullying
thing probably totally inappropriate age,other_cyberbullying
could cut cooked capsicum e,ethnicity
rt think apple us bsd without compensating one still favorite,ethnicity
properly angled photograph low resolution brightness jacked,not_cyberbullying
need photoshop filter irl,ethnicity
crazy could dish bullying get flipped feel good,other_cyberbullying
see dude thought bad thing,other_cyberbullying
rt hello twitter,not_cyberbullying
u ugly hell tonight,other_cyberbullying
lol gaters threatening sue,other_cyberbullying
men ego place subject sexual abuse towards woman belittles problem act like abuse rarity,other_cyberbullying
bunch clip hair extension longer hair,other_cyberbullying
shark tree behind shark,ethnicity
realize roger bully bc ginge,other_cyberbullying
lynn tony disappointed lovely people cook,other_cyberbullying
idea observation completely dismissive low income bracket,ethnicity
thing happening,other_cyberbullying
could excited,other_cyberbullying
love perl think starting shift towards ruby,ethnicity
need read class,ethnicity
u know mexican bully,other_cyberbullying
done lot public speaking never keynote,ethnicity
another woman thanking,not_cyberbullying
seen ep yet heard good thing,other_cyberbullying
fucking love lychee ecig,other_cyberbullying
started new season wizard,not_cyberbullying
bet u miss recess sit silent lunch u elmentary school,other_cyberbullying
got ta interesting,other_cyberbullying
drawing long haired cat pt 2,other_cyberbullying
rick james fucking hated prince pledged allegiance keep appreciating james eccentricity,ethnicity
daughter nephew fighting,ethnicity
someday would like ability say think woman equal right social economical capital without getting rape threat,ethnicity
hopefully work hahaha,not_cyberbullying
rt hate mf lock tweet like fucking point ðð¾ââï,other_cyberbullying
unfortunately easy find people,not_cyberbullying
love family leaving tomorrow p,ethnicity
minority said fuck burnt building left,ethnicity
another instant restaurant round,not_cyberbullying
current highest score ever helena vicki last year nick rocco 2012,not_cyberbullying
might problem,not_cyberbullying
someone smash bottle rose amp lime cordial drasko head please,not_cyberbullying
want take bet esr approving comment though approving shit ed,other_cyberbullying
secure funding first,ethnicity
rough life,other_cyberbullying
past 6mo taught u anything attaching name anti harassment get targeted harassment,other_cyberbullying
fired people talked really know legend,other_cyberbullying
kind legend want known,ethnicity
might actually,not_cyberbullying
blocking manually,not_cyberbullying
rt article like site behind truly voice woman,other_cyberbullying
amp torus idiot taking time,other_cyberbullying
either gun blazing waiting quietly trojan horse,not_cyberbullying
rt seeing result guy making way nearly x2 start saying undervalued,other_cyberbullying
mostly ignoring clearly fixated making weird accusation,other_cyberbullying
never directly talked,not_cyberbullying
rt research think problem people actually stupid fucking idiot,other_cyberbullying
pretty funny many big account immediately tweet link take attribution,other_cyberbullying
rt checked match suresies report match progress,not_cyberbullying
hit tab hit gear icon,not_cyberbullying
idiot look fool,other_cyberbullying
white woman none business comment like term,other_cyberbullying
read already knew going say,ethnicity
creative thinker,not_cyberbullying
hahah im pussy scared shitless heheh bully,other_cyberbullying
idiot nat l security council idiotic think trump nuclear code,ethnicity
fact twitter make easier interact connected may,not_cyberbullying
shittest thing,other_cyberbullying
rt sleep paralysis worst fuckin thing experience,other_cyberbullying
love way think,other_cyberbullying
look like white shitty color balance,other_cyberbullying
rt damn know whether feel bad ð,other_cyberbullying
noticed well switching device,not_cyberbullying
finally home,not_cyberbullying
button weird,other_cyberbullying
gave trying hit right spot started swiping page backwards,not_cyberbullying
power button weird,other_cyberbullying
rt ugly as people highest confidence level ð,other_cyberbullying
battle war far,ethnicity
kid never learn every time something harass like people learn work stop harassment,other_cyberbullying
setting dns mail forward twitter account analytics trying eye makeup time life hard,not_cyberbullying
happened year ago,not_cyberbullying
wish could seen,not_cyberbullying
would tickled end,other_cyberbullying
rt every day next week backwards,not_cyberbullying
make graphite show sum 5m retention 1m,not_cyberbullying
want see graph point every 5m sum time period,not_cyberbullying
according google make habit fired,other_cyberbullying
rt right time,not_cyberbullying
rt woman killed atlanta police shootout long arrest record,not_cyberbullying
organization created address different aspect real problem affect u,ethnicity
mainline steal item money sp hp kick dick,other_cyberbullying
pls try nice,other_cyberbullying
bully eh sm tell happen,other_cyberbullying
prediction pretty damn close,not_cyberbullying
hey give fucking money,other_cyberbullying
worked clothing store going school,not_cyberbullying
fucking hated heart,other_cyberbullying
kat andre better fuck show quickly,other_cyberbullying
lush vanilla powder also make good dry conditioner,not_cyberbullying
everyone house u jst leeve alone stop getting ur kick bullying,other_cyberbullying
dictionary,ethnicity
general folk legal field point issue mostly center around local harassment stalking law,ethnicity
rt thank fuck friday,other_cyberbullying
fucking sick song,other_cyberbullying
stop cyber bullying bye,other_cyberbullying
rt stick bar soap twitter collective filthy fucking mouth minute,other_cyberbullying
bullied uploading clip xd watch turn volume scar life xd,other_cyberbullying
hate bullied,other_cyberbullying
see thought hard wan na change love,ethnicity
let appeal male authority right,ethnicity
tempting wear wonder woman outfit normal clothes today,other_cyberbullying
cape management bart could challenging,ethnicity
mine definitely usable,not_cyberbullying
stand kind meh device work fine,not_cyberbullying
teaser released article saying looked like bully happy since cont,other_cyberbullying
rt pip idiot need tell truth,other_cyberbullying
really short,other_cyberbullying
rt campaign ridiculous embarrassing trainwreck,other_cyberbullying
found jailed,ethnicity
photo shoot thing tomorrow guess,not_cyberbullying
need clean apartment dye hair get dumb code done ughh ughhhh,other_cyberbullying
wreck rogue disc,not_cyberbullying
much shadow gear heals,ethnicity
getting many friend reqs people know,ethnicity
rather manage page keep stuff separate pic leo,not_cyberbullying
want asshat exposed evil,ethnicity
til anti thesis free speech,ethnicity
ugh want fast,other_cyberbullying
worst timing,not_cyberbullying
awe first lol maybe bully around,other_cyberbullying
saw fly stats display time,ethnicity
arena partner broke girlfriend first thought maybe actually push rating season,other_cyberbullying
today record high oakland,not_cyberbullying
plz bring back winter,not_cyberbullying
sometimes lot still feel like playing responsible grownup,other_cyberbullying
discovering much travel path,ethnicity
good place,not_cyberbullying
fucking quality stream tho,other_cyberbullying
people able whichever want,ethnicity
iron man movie show spider man fucking terrible looking movie,other_cyberbullying
seriously defending software piracy,ethnicity
young think p,not_cyberbullying
http going wifi ended relationship,ethnicity
ah early 2000,ethnicity
interest gratipay beyond using example,ethnicity
almost make want cyber bully person twitter come back new name old bag trick,other_cyberbullying
rt gon na making big announcement panel online harassment today,other_cyberbullying
rt idiot including ians journalist saying weather flood situation panzipura baramulla amp aâ,ethnicity
rt rose red,not_cyberbullying
well reason bully,other_cyberbullying
rt someone paying money get reported twitter,not_cyberbullying
really disappointed thong picture link work,other_cyberbullying
rt feminist talk hating men sure come force men dare speak,other_cyberbullying
seh pussy wetter shower curtain,other_cyberbullying
outward emotional reaction grandmother died cry nimoy,not_cyberbullying
called california,not_cyberbullying
well made life much easier,ethnicity
recently bought kingpin card,not_cyberbullying
gt pigtail pic year old,other_cyberbullying
rt see read certificate authority breaking island site authentication,ethnicity
riding hate floating like bastard whizzy particle flying hock phlegm,other_cyberbullying
seen anything fall line targeted harassment screenshots archive,other_cyberbullying
please watch share fucking moron clinton supporter like,other_cyberbullying
bully fucking much hate,other_cyberbullying
going try put together permanent blog post people reference,ethnicity
watching wadhwa disappointed eff,ethnicity
standard line every male agree,ethnicity
agree dt rebecca black song kinda bad bt mean dt bullied outta school,other_cyberbullying
noh8 people,other_cyberbullying
comment found mra noticed employer name,not_cyberbullying
seeing lot specific exemption reference made irish guideline lot policy doc lately,ethnicity
city buyin evry player linked big club bulling evrybody wit money,other_cyberbullying
let wait n c bring instance success,ethnicity
wadhwa complaining,ethnicity
threatened,ethnicity
believe using word without irony setting disruptive heck,ethnicity
fucking shrinking,other_cyberbullying
possibly respond support request canned answer,ethnicity
look three people liked post,other_cyberbullying
disproportionate towards woman,ethnicity
speaking able oom t2,ethnicity
given friend quite fit gaters quickly departed next stop instead debating,not_cyberbullying
surrounded great people way able get thing ground,ethnicity
know dealing impostor syndrome happens best u,not_cyberbullying
try recognize amp fight,not_cyberbullying
everything technical say hilarious,other_cyberbullying
rt suspect black widow avenger right,ethnicity
people idiot mean seriously,other_cyberbullying
rt amazing deadly criminal mastermind assassin escape cuff second got caught two paul blarts,ethnicity
fygm keeping status quo feel kind superiority woman opted put abuse,other_cyberbullying
ring made think hacker bought,other_cyberbullying
got ta put flame sticker make go faster,not_cyberbullying
upsetting see acted willing bet fantasy many gamergaters,other_cyberbullying
putting loud feminist place,other_cyberbullying
set fire personal shorthand please go fuck,other_cyberbullying
told 2nd rape threat,religion
time get as amp start making presidential decision,ethnicity
white feminist tend get platform,ethnicity
gamergate youtube comment service,other_cyberbullying
rt ggautoblocker basically endorsed new york time editorial board lt 3,not_cyberbullying
put shit cloud,other_cyberbullying
anything dreaded draskco know,ethnicity
u never noticed tweet bullied thing really bug people misquote,other_cyberbullying
happened think,other_cyberbullying
count 1 3 idiotð,other_cyberbullying
yo window people,other_cyberbullying
free app puppet allow define apps install new pc,ethnicity
leave legend alone twitter email evernote web,not_cyberbullying
hearthstone,ethnicity
yes please,not_cyberbullying
twitter ui bug time,not_cyberbullying
willing bet replicatable,ethnicity
considered heroic though,ethnicity
target delusion yeah going say thing behaves towards,other_cyberbullying
yea u right lem stop bully lol,other_cyberbullying
person bullied jessica like talk jessica follow twitter ok,other_cyberbullying
send follow request know likely approve,ethnicity
wish someone would give 20 bloody hell,other_cyberbullying
got insight indie gaming community tonight,not_cyberbullying
rt holy fuck jist throw michonne,other_cyberbullying
another person usually chat,other_cyberbullying
seeing law enforcement amp social provider respond,ethnicity
rt walk home alone get drunk take naked picture bc asking trou,other_cyberbullying
seeing lot story regarding gamers acting horribly dev something like,other_cyberbullying
info posted oapi soon,ethnicity
glad see people excited,not_cyberbullying
eaten army food tin looked better,other_cyberbullying
feel bad greyson got bullied school,other_cyberbullying
good thing,other_cyberbullying
idea work sound like wizardry,other_cyberbullying
using docker aws grafana image,ethnicity
fuck configuring crap,other_cyberbullying
different kind area,not_cyberbullying
hate video game back,other_cyberbullying
tolerant wont tolerate bullying haranguing,religion
making jab appearance keep working provide tool others shut,ethnicity
well whittled 18 14 short month knife fight car park would better,not_cyberbullying
walking distance apartment,ethnicity
might head,not_cyberbullying
repeatttttt statement white woman,other_cyberbullying
omg read bully also im sorry aint heartbeat bullying,other_cyberbullying
singularity university,ethnicity
ever since gamergate started sending really gross message logged okcupid,other_cyberbullying
think unfair comeback feminazi rhetoric made feeling clear,ethnicity
rt change wish see world,ethnicity
aww thanks,not_cyberbullying
cuz kinda bullied mum cancelling hannah went sleepover xoxoxo,other_cyberbullying
found love yet,ethnicity
used amazing pair 10 year ago,not_cyberbullying
least know probably never encounter career unless people seeking protected,ethnicity
abuse come gamergate account 30 90 day old,other_cyberbullying
add filter toggle showing phone verified accts client requires devpolicy update natch,ethnicity
ever make stupid mistake caused critical lack resource,other_cyberbullying
dude yelled loud enough hear music noise canceling headphone,other_cyberbullying
